index,pos,driver,gap,lap no
156,7,Lando,+18.020,11
156,8,Charles,+18.902,11
156,9,Carlos,+22.842,11
156,10,Esteban,+27.549,11
156,11,Daniil,+29.204,11
156,12,Romain,+33.273,11
156,13,Sebastian,+33.941,11
156,14,Pierre,+36.206,11
156,15,Kimi,+36.525,11
156,16,Alexander,+37.681,11
156,17,Kevin,+48.684,11
156,18,Nicholas,+49.749,11
156,19,Antonio,+52.137,11
156,20,George,+53.936,11
157,1,Valtteri,LEADER,11
157,2,Lewis,+1.079,11
157,3,Max,+2.204,11
157,4,Nico,+10.493,11
157,5,Lance,+12.886,11
157,6,Daniel,+14.641,11
157,7,Lando,+18.020,11
157,8,Charles,+19.054,11
157,9,Carlos,+22.842,11
157,10,Esteban,+27.549,11
157,11,Daniil,+29.088,11
157,12,Romain,+33.196,11
157,13,Sebastian,+33.941,11
157,14,Pierre,+36.210,11
157,15,Kimi,+36.486,11
157,16,Alexander,+37.681,11
157,17,Kevin,+48.684,11
157,18,Nicholas,+49.775,11
157,19,Antonio,+52.241,11
157,20,George,+53.936,11
158,1,Valtteri,LEADER,11
158,2,Lewis,+1.109,11
158,3,Max,+2.126,11
158,4,Nico,+10.493,11
158,5,Lance,+12.822,11
158,6,Daniel,+14.641,11
158,7,Lando,+18.025,11
158,8,Charles,+19.054,11
158,9,Carlos,+22.842,11
158,10,Esteban,+27.575,11
158,11,Daniil,+29.088,11
158,12,Romain,+33.196,11
158,13,Sebastian,+33.757,11
158,14,Pierre,+36.210,11
158,15,Kimi,+36.486,11
158,16,Alexander,+37.638,11
158,17,Kevin,+48.684,11
158,18,Nicholas,+49.775,11
158,19,Antonio,+52.271,11
158,20,George,+53.925,11
159,1,Valtteri,LEADER,11
159,2,Lewis,+1.109,11
159,3,Max,+2.126,11
159,4,Nico,+10.439,11
159,5,Lance,+12.822,11
159,6,Daniel,+14.617,11
159,7,Lando,+18.025,11
159,8,Charles,+19.048,11
159,9,Carlos,+22.877,11
159,10,Esteban,+27.575,11
159,11,Daniil,+29.196,11
159,12,Romain,+33.104,11
159,13,Sebastian,+33.696,11
159,14,Pierre,+36.178,11
159,15,Kimi,+36.446,11
159,16,Alexander,+37.405,11
159,17,Kevin,+48.673,11
159,18,Nicholas,+49.775,11
159,19,Antonio,+52.271,11
159,20,George,+53.939,11
160,1,Valtteri,LEADER,11
160,2,Lewis,+1.115,11
160,3,Max,+2.126,11
160,4,Nico,+10.439,11
160,5,Lance,+12.802,11
160,6,Daniel,+14.617,11
160,7,Lando,+18.097,11
160,8,Charles,+18.848,11
160,9,Carlos,+22.909,11
160,10,Esteban,+27.627,11
160,11,Daniil,+29.196,11
160,12,Romain,+33.190,11
160,13,Sebastian,+33.801,11
160,14,Pierre,+36.135,11
160,15,Kimi,+36.516,11
160,16,Alexander,+37.426,11
160,17,Kevin,+48.694,11
160,18,Nicholas,+49.781,11
160,19,Antonio,+52.271,11
160,20,George,+53.939,11
161,1,Valtteri,LEADER,11
161,2,Lewis,+1.055,11
161,3,Max,+2.060,11
161,4,Nico,+10.394,11
161,5,Lance,+12.802,11
161,6,Daniel,+14.611,11
161,7,Lando,+18.097,11
161,8,Charles,+18.783,11
161,9,Carlos,+22.909,11
161,10,Esteban,+27.627,11
161,11,Daniil,+29.281,11
161,12,Romain,+33.190,11
161,13,Sebastian,+33.801,11
161,14,Pierre,+36.256,11
161,15,Kimi,+36.516,11
161,16,Alexander,+37.426,11
161,17,Antonio,+48.694,11
161,18,George,+49.779,11
161,19,Kevin,+52.262,11
161,20,Nicholas,+54.059,11
162,1,Valtteri,LEADER,11
162,2,Lewis,+1.055,11
162,3,Max,+2.067,11
162,4,Nico,+10.394,11
162,5,Lance,+12.816,11
162,6,Daniel,+14.611,11
162,7,Lando,+18.045,11
162,8,Charles,+18.783,11
162,9,Carlos,+22.967,11
162,10,Esteban,+27.666,11
162,11,Daniil,+29.286,11
162,12,Romain,+33.264,11
162,13,Sebastian,+33.801,11
162,14,Pierre,+36.256,11
162,15,Kimi,+36.827,11
162,16,Alexander,+37.648,11
162,17,Antonio,+48.718,11
162,18,George,+49.779,11
162,19,Kevin,+52.299,11
162,20,Nicholas,+54.074,11
163,1,Valtteri,LEADER,11
163,2,Lewis,+1.058,11
163,3,Max,+2.073,11
163,4,Nico,+10.326,11
163,5,Lance,+12.816,11
163,6,Daniel,+14.578,11
163,7,Lando,+18.045,11
163,8,Charles,+18.984,11
163,9,Carlos,+22.967,11
163,10,Esteban,+27.666,11
163,11,Daniil,+29.286,11
163,12,Romain,+33.264,11
163,13,Sebastian,+34.068,11
163,14,Pierre,+36.256,11
163,15,Kimi,+36.827,11
163,16,Alexander,+37.648,11
163,17,Antonio,+48.718,11
163,18,George,+49.734,11
163,19,Kevin,+52.299,11
163,20,Nicholas,+54.074,11
164,1,Valtteri,LEADER,11
164,2,Lewis,+1.033,11
164,3,Max,+2.050,11
164,4,Nico,+10.326,11
164,5,Lance,+12.816,11
164,6,Daniel,+14.578,11
164,7,Lando,+18.113,11
164,8,Charles,+18.984,11
164,9,Carlos,+22.942,11
164,10,Esteban,+27.700,11
164,11,Daniil,+29.297,11
164,12,Romain,+33.287,11
164,13,Sebastian,+34.033,11
164,14,Pierre,+36.256,11
164,15,Kimi,+36.993,11
164,16,Alexander,+37.797,11
164,17,Antonio,+48.576,11
164,18,George,+49.526,11
164,19,Kevin,+52.299,11
164,20,Nicholas,+54.074,11
165,1,Valtteri,LEADER,11
165,2,Lewis,+1.013,11
165,3,Max,+2.042,11
165,4,Nico,+10.274,11
165,5,Lance,+12.744,11
165,6,Daniel,+14.617,11
165,7,Lando,+18.113,11
165,8,Charles,+18.905,11
165,9,Carlos,+22.942,11
165,10,Esteban,+27.700,11
165,11,Daniil,+29.337,11
165,12,Romain,+33.287,11
165,13,Sebastian,+34.033,11
165,14,Pierre,+36.232,11
165,15,Kimi,+36.993,11
165,16,Alexander,+37.797,11
165,17,Antonio,+48.509,11
165,18,George,+49.517,11
165,19,Kevin,+52.133,11
165,20,Nicholas,+54.080,11
166,1,Valtteri,LEADER,11
166,2,Lewis,+1.032,11
166,3,Max,+2.042,11
166,4,Nico,+10.274,11
166,5,Lance,+12.668,11
166,6,Daniel,+14.617,11
166,7,Lando,+18.113,11
166,8,Charles,+18.905,11
166,9,Carlos,+22.991,11
166,10,Esteban,+27.727,11
166,11,Daniil,+29.337,11
166,12,Romain,+33.243,11
166,13,Sebastian,+33.847,11
166,14,Pierre,+36.232,11
166,15,Kimi,+37.017,11
166,16,Alexander,+37.750,11
166,17,Antonio,+48.614,11
166,18,George,+49.517,11
166,19,Kevin,+52.017,11
166,20,Nicholas,+53.987,11
167,1,Valtteri,LEADER,11
167,2,Lewis,+1.032,11
167,3,Max,+2.018,11
167,4,Nico,+10.282,11
167,5,Lance,+12.668,11
167,6,Daniel,+14.609,11
167,7,Lando,+18.063,11
167,8,Charles,+18.844,11
167,9,Carlos,+22.991,11
167,10,Esteban,+27.727,11
167,11,Daniil,+29.463,11
167,12,Romain,+33.243,11
167,13,Sebastian,+33.821,11
167,14,Pierre,+36.177,11
167,15,Kimi,+36.856,11
167,16,Alexander,+37.750,11
167,17,Antonio,+48.614,11
167,18,George,+49.610,11
167,19,Kevin,+52.017,11
167,20,Nicholas,+53.952,11
168,1,Valtteri,LEADER,11
168,2,Lewis,+1.204,11
168,3,Max,+2.018,11
168,4,Nico,+10.267,11
168,5,Lance,+12.660,11
168,6,Daniel,+14.703,11
168,7,Lando,+18.080,11
168,8,Charles,+18.844,11
168,9,Carlos,+22.991,11
168,10,Esteban,+27.665,11
168,11,Daniil,+29.463,11
168,12,Romain,+33.281,11
168,13,Sebastian,+33.821,11
168,14,Pierre,+36.199,11
168,15,Kimi,+36.859,11
168,16,Alexander,+37.510,11
168,17,Antonio,+48.614,11
168,18,George,+49.610,11
168,19,Kevin,+51.918,11
168,20,Nicholas,+53.952,11
169,1,Valtteri,LEADER,11
169,2,Lewis,+1.221,11
169,3,Max,+2.138,11
169,4,Nico,+10.247,11
169,5,Lance,+12.647,11
169,6,Daniel,+14.703,11
169,7,Lando,+18.080,11
169,8,Charles,+18.784,11
169,9,Carlos,+22.999,11
169,10,Esteban,+27.665,11
169,11,Daniil,+29.454,11
169,12,Romain,+33.281,11
169,13,Sebastian,+33.960,11
169,14,Pierre,+36.199,11
169,15,Kimi,+36.859,11
169,16,Alexander,+37.510,11
169,17,Antonio,+48.567,11
169,18,George,+49.620,11
169,19,Kevin,+51.918,11
169,20,Nicholas,+53.909,11
170,1,Valtteri,LEADER,11
170,2,Lewis,+1.209,11
170,3,Max,+2.136,11
170,4,Nico,+10.279,11
170,5,Lance,+12.635,11
170,6,Daniel,+14.707,11
170,7,Lando,+17.989,11
170,8,Charles,+18.962,11
170,9,Carlos,+23.050,11
170,10,Esteban,+27.665,11
170,11,Daniil,+29.454,11
170,12,Romain,+33.281,11
170,13,Sebastian,+33.960,11
170,14,Pierre,+36.279,11
170,15,Kimi,+37.064,11
170,16,Alexander,+38.061,11
170,17,Antonio,+48.579,11
170,18,George,+49.620,11
170,19,Kevin,+51.979,11
170,20,Nicholas,+53.909,11
171,1,Valtteri,LEADER,11
171,2,Lewis,+1.177,11
171,3,Max,+2.111,11
171,4,Nico,+10.279,11
171,5,Lance,+12.653,11
171,6,Daniel,+14.723,11
171,7,Lando,+17.959,11
171,8,Charles,+18.959,11
171,9,Carlos,+23.050,11
171,10,Esteban,+27.719,11
171,11,Daniil,+29.424,11
171,12,Romain,+33.273,11
171,13,Sebastian,+34.038,11
171,14,Pierre,+36.279,11
171,15,Kimi,+37.064,11
171,16,Alexander,+38.061,11
171,17,Antonio,+48.579,11
171,18,George,+49.581,11
171,19,Kevin,+51.979,11
171,20,Nicholas,+53.808,11
172,1,Valtteri,LEADER,11
172,2,Lewis,+1.177,11
172,3,Max,+2.087,11
172,4,Nico,+10.448,11
172,5,Lance,+12.653,11
172,6,Daniel,+14.735,11
172,7,Lando,+17.981,11
172,8,Charles,+18.959,11
172,9,Carlos,+22.992,11
172,10,Esteban,+27.719,11
172,11,Daniil,+29.424,11
172,12,Romain,+33.273,11
172,13,Sebastian,+34.038,11
172,14,Pierre,+36.210,11
172,15,Kimi,+37.135,11
172,16,Alexander,+38.061,11
172,17,Antonio,+48.568,11
172,18,George,+49.581,11
172,19,Kevin,+51.963,11
172,20,Nicholas,+53.808,11
173,1,Valtteri,LEADER,11
173,2,Lewis,+1.179,11
173,3,Max,+2.187,11
173,4,Nico,+10.468,11
173,5,Lance,+12.804,11
173,6,Daniel,+14.735,11
173,7,Lando,+17.959,11
173,8,Charles,+18.944,11
173,9,Carlos,+22.987,11
173,10,Esteban,+27.766,11
173,11,Daniil,+29.442,11
173,12,Romain,+33.304,11
173,13,Sebastian,+33.988,11
173,14,Pierre,+36.210,11
173,15,Kimi,+37.135,11
173,16,Alexander,+38.033,11
173,17,Antonio,+48.541,11
173,18,George,+49.461,11
173,19,Kevin,+51.963,11
173,20,Nicholas,+53.760,11
174,1,Valtteri,LEADER,11
174,2,Lewis,+1.179,11
174,3,Max,+2.187,11
174,4,Nico,+10.460,11
174,5,Lance,+12.814,11
174,6,Daniel,+14.918,11
174,7,Lando,+17.959,11
174,8,Charles,+19.007,11
174,9,Carlos,+23.021,11
174,10,Esteban,+27.936,11
174,11,Daniil,+29.442,11
174,12,Romain,+33.304,11
174,13,Sebastian,+33.988,11
174,14,Pierre,+36.197,11
174,15,Kimi,+37.135,11
174,16,Alexander,+38.033,11
174,17,Antonio,+48.541,11
174,18,George,+49.461,11
174,19,Kevin,+51.911,11
174,20,Nicholas,+53.814,11
175,1,Valtteri,LEADER,11
175,2,Lewis,+1.366,11
175,3,Max,+2.251,11
175,4,Nico,+10.448,11
175,5,Lance,+12.804,11
175,6,Daniel,+14.965,11
175,7,Lando,+18.032,11
175,8,Charles,+19.007,11
175,9,Carlos,+23.016,11
175,10,Esteban,+27.970,11
175,11,Daniil,+29.601,11
175,12,Romain,+33.329,11
175,13,Sebastian,+33.974,11
175,14,Pierre,+36.197,11
175,15,Kimi,+37.175,11
175,16,Alexander,+38.006,11
175,17,Antonio,+48.583,11
175,18,George,+49.539,11
175,19,Kevin,+51.911,11
175,20,Nicholas,+53.835,11
176,1,Valtteri,LEADER,11
176,2,Lewis,+1.366,11
176,3,Max,+2.251,11
176,4,Nico,+10.544,11
176,5,Lance,+12.776,11
176,6,Daniel,+14.970,11
176,7,Lando,+18.032,11
176,8,Charles,+19.252,11
176,9,Carlos,+23.016,11
176,10,Esteban,+28.012,11
176,11,Daniil,+29.614,11
176,12,Romain,+33.329,11
176,13,Sebastian,+33.974,11
176,14,Pierre,+36.263,11
176,15,Kimi,+37.175,11
176,16,Alexander,+38.006,11
176,17,Antonio,+48.583,11
176,18,George,+49.539,11
176,19,Kevin,+51.872,11
176,20,Nicholas,+53.835,11
177,1,Valtteri,LEADER,11
177,2,Lewis,+1.366,11
177,3,Max,+2.251,11
177,4,Nico,+10.544,11
177,5,Lance,+12.776,11
177,6,Daniel,+14.958,11
177,7,Lando,+18.064,11
177,8,Charles,+19.254,11
177,9,Carlos,+23.016,11
177,10,Esteban,+28.012,11
177,11,Daniil,+29.657,11
177,12,Romain,+33.463,11
177,13,Sebastian,+34.015,11
177,14,Pierre,+36.263,11
177,15,Kimi,+37.182,11
177,16,Alexander,+37.980,11
177,17,Antonio,+48.545,11
177,18,George,+49.539,11
177,19,Kevin,+51.872,11
177,20,Nicholas,+53.904,11
178,1,Valtteri,LEADER,11
178,2,Lewis,+1.478,11
178,3,Max,+2.251,11
178,4,Nico,+10.544,11
178,5,Lance,+12.838,11
178,6,Daniel,+14.958,11
178,7,Lando,+18.088,11
178,8,Charles,+19.180,11
178,9,Carlos,+23.094,11
178,10,Esteban,+28.111,11
178,11,Daniil,+29.657,11
178,12,Romain,+33.491,11
178,13,Sebastian,+33.981,11
178,14,Pierre,+36.429,11
178,15,Kimi,+37.293,11
178,16,Alexander,+37.980,11
178,17,Antonio,+48.545,11
178,18,George,+49.564,11
178,19,Kevin,+51.872,11
178,20,Nicholas,+53.904,11
179,1,Valtteri,LEADER,12
179,2,Lewis,+1.484,12
179,3,Max,+2.292,12
179,4,Nico,+10.674,12
179,5,Lance,+12.838,12
179,6,Daniel,+14.991,12
179,7,Lando,+18.142,12
179,8,Charles,+19.068,12
179,9,Carlos,+23.144,12
179,10,Esteban,+28.111,12
179,11,Daniil,+29.751,12
179,12,Romain,+33.492,12
179,13,Sebastian,+33.940,12
179,14,Pierre,+36.456,12
179,15,Kimi,+37.312,12
179,16,Alexander,+38.052,12
179,17,Antonio,+48.545,12
179,18,George,+49.564,12
179,19,Kevin,+51.780,12
179,20,Nicholas,+53.904,12
180,1,Valtteri,LEADER,12
180,2,Lewis,+1.484,12
180,3,Max,+2.263,12
180,4,Nico,+10.674,12
180,5,Lance,+12.969,12
180,6,Daniel,+15.086,12
180,7,Lando,+18.245,12
180,8,Charles,+19.164,12
180,9,Carlos,+23.188,12
180,10,Esteban,+28.256,12
180,11,Daniil,+29.751,12
180,12,Romain,+33.553,12
180,13,Sebastian,+34.109,12
180,14,Pierre,+36.554,12
180,15,Kimi,+37.323,12
180,16,Alexander,+38.044,12
180,17,Antonio,+48.565,12
180,18,George,+49.517,12
180,19,Kevin,+51.780,12
180,20,Nicholas,+53.818,12
181,1,Valtteri,LEADER,12
181,2,Lewis,+1.484,12
181,3,Max,+2.263,12
181,4,Nico,+10.674,12
181,5,Lance,+12.969,12
181,6,Daniel,+15.091,12
181,7,Lando,+18.245,12
181,8,Charles,+19.164,12
181,9,Carlos,+23.257,12
181,10,Esteban,+28.302,12
181,11,Daniil,+29.870,12
181,12,Romain,+33.553,12
181,13,Sebastian,+34.109,12
181,14,Pierre,+36.554,12
181,15,Kimi,+37.323,12
181,16,Alexander,+38.082,12
181,17,Antonio,+48.565,12
181,18,George,+49.517,12
181,19,Kevin,+51.768,12
181,20,Nicholas,+53.818,12
182,1,Valtteri,LEADER,12
182,2,Lewis,+1.430,12
182,3,Max,+2.173,12
182,4,Nico,+10.657,12
182,5,Lance,+12.969,12
182,6,Daniel,+15.091,12
182,7,Lando,+18.312,12
182,8,Charles,+19.352,12
182,9,Carlos,+23.353,12
182,10,Esteban,+28.329,12
182,11,Daniil,+29.888,12
182,12,Romain,+33.749,12
182,13,Sebastian,+34.361,12
182,14,Pierre,+36.708,12
182,15,Kimi,+37.546,12
182,16,Alexander,+38.207,12
182,17,Antonio,+48.605,12
182,18,George,+49.495,12
182,19,Kevin,+51.768,12
182,20,Nicholas,+53.794,12
183,1,Valtteri,LEADER,12
183,2,Lewis,+1.436,12
183,3,Max,+2.145,12
183,4,Nico,+10.602,12
183,5,Lance,+13.100,12
183,6,Daniel,+15.091,12
183,7,Lando,+18.312,12
183,8,Charles,+19.340,12
183,9,Carlos,+23.353,12
183,10,Esteban,+28.342,12
183,11,Daniil,+29.891,12
183,12,Romain,+33.797,12
183,13,Sebastian,+34.323,12
183,14,Pierre,+36.808,12
183,15,Kimi,+37.546,12
183,16,Alexander,+38.207,12
183,17,Antonio,+48.583,12
183,18,George,+49.496,12
183,19,Kevin,+51.839,12
183,20,Nicholas,+53.786,12
184,1,Valtteri,LEADER,12
184,2,Lewis,+1.415,12
184,3,Max,+2.145,12
184,4,Nico,+10.602,12
184,5,Lance,+13.083,12
184,6,Daniel,+14.951,12
184,7,Lando,+18.312,12
184,8,Charles,+19.340,12
184,9,Carlos,+23.472,12
184,10,Esteban,+28.495,12
184,11,Daniil,+29.891,12
184,12,Romain,+33.824,12
184,13,Sebastian,+34.214,12
184,14,Pierre,+36.832,12
184,15,Kimi,+37.848,12
184,16,Alexander,+38.382,12
184,17,Antonio,+48.574,12
184,18,George,+49.490,12
184,19,Kevin,+52.010,12
184,20,Nicholas,+53.786,12
185,1,Valtteri,LEADER,12
185,2,Lewis,+1.415,12
185,3,Max,+2.194,12
185,4,Nico,+10.540,12
185,5,Lance,+13.083,12
185,6,Daniel,+14.966,12
185,7,Lando,+18.380,12
185,8,Charles,+19.340,12
185,9,Carlos,+23.472,12
185,10,Esteban,+28.495,12
185,11,Daniil,+30.070,12
185,12,Romain,+33.817,12
185,13,Sebastian,+34.067,12
185,14,Pierre,+36.848,12
185,15,Kimi,+37.877,12
185,16,Alexander,+38.344,12
185,17,Antonio,+48.566,12
185,18,George,+49.539,12
185,19,Kevin,+52.054,12
185,20,Nicholas,+53.738,12
186,1,Valtteri,LEADER,12
186,2,Lewis,+1.535,12
186,3,Max,+2.325,12
186,4,Nico,+10.540,12
186,5,Lance,+13.019,12
186,6,Daniel,+14.966,12
186,7,Lando,+18.374,12
186,8,Charles,+19.557,12
186,9,Carlos,+23.472,12
186,10,Esteban,+28.742,12
186,11,Daniil,+30.070,12
186,12,Romain,+33.862,12
186,13,Sebastian,+34.267,12
186,14,Pierre,+36.850,12
186,15,Kimi,+37.824,12
186,16,Alexander,+38.216,12
186,17,Antonio,+48.651,12
186,18,George,+49.539,12
186,19,Kevin,+52.088,12
186,20,Nicholas,+53.714,12
187,1,Valtteri,LEADER,12
187,2,Lewis,+1.535,12
187,3,Max,+2.325,12
187,4,Nico,+10.534,12
187,5,Lance,+12.908,12
187,6,Daniel,+14.908,12
187,7,Lando,+18.374,12
187,8,Charles,+19.540,12
187,9,Carlos,+23.483,12
187,10,Esteban,+28.772,12
187,11,Daniil,+30.217,12
187,12,Romain,+33.862,12
187,13,Sebastian,+34.267,12
187,14,Pierre,+36.927,12
187,15,Kimi,+37.721,12
187,16,Alexander,+38.048,12
187,17,Antonio,+48.651,12
187,18,George,+49.559,12
187,19,Kevin,+52.088,12
187,20,Nicholas,+53.728,12
188,1,Valtteri,LEADER,12
188,2,Lewis,+1.588,12
188,3,Max,+2.346,12
188,4,Nico,+10.567,12
188,5,Lance,+12.908,12
188,6,Daniel,+14.866,12
188,7,Lando,+18.352,12
188,8,Charles,+19.540,12
188,9,Carlos,+23.489,12
188,10,Esteban,+28.772,12
188,11,Daniil,+30.217,12
188,12,Romain,+34.070,12
188,13,Sebastian,+34.469,12
188,14,Pierre,+36.927,12
188,15,Kimi,+37.799,12
188,16,Alexander,+38.293,12
188,17,Antonio,+48.848,12
188,18,George,+49.777,12
188,19,Kevin,+52.171,12
188,20,Nicholas,+53.775,12
189,1,Valtteri,LEADER,12
189,2,Lewis,+1.577,12
189,3,Max,+2.346,12
189,4,Nico,+10.620,12
189,5,Lance,+12.923,12
189,6,Daniel,+14.836,12
189,7,Lando,+18.219,12
189,8,Charles,+19.419,12
189,9,Carlos,+23.489,12
189,10,Esteban,+28.771,12
189,11,Daniil,+30.217,12
189,12,Romain,+34.070,12
189,13,Sebastian,+34.476,12
189,14,Pierre,+37.012,12
189,15,Kimi,+37.799,12
189,16,Alexander,+38.293,12
189,17,Antonio,+48.897,12
189,18,George,+49.749,12
189,19,Kevin,+52.371,12
189,20,Nicholas,+53.775,12
190,1,Valtteri,LEADER,12
190,2,Lewis,+1.577,12
190,3,Max,+2.280,12
190,4,Nico,+10.620,12
190,5,Lance,+13.033,12
190,6,Daniel,+14.836,12
190,7,Lando,+18.219,12
190,8,Charles,+19.264,12
190,9,Carlos,+23.478,12
190,10,Esteban,+28.800,12
190,11,Daniil,+30.334,12
190,12,Romain,+34.070,12
190,13,Sebastian,+34.476,12
190,14,Pierre,+37.032,12
190,15,Kimi,+38.123,12
190,16,Alexander,+38.656,12
190,17,Antonio,+48.924,12
190,18,George,+49.664,12
190,19,Kevin,+52.405,12
190,20,Nicholas,+53.866,12
191,1,Valtteri,LEADER,12
191,2,Lewis,+1.533,12
191,3,Max,+2.056,12
191,4,Nico,+10.573,12
191,5,Lance,+13.033,12
191,6,Daniel,+14.933,12
191,7,Lando,+18.145,12
191,8,Charles,+19.203,12
191,9,Carlos,+23.360,12
191,10,Esteban,+28.800,12
191,11,Daniil,+30.317,12
191,12,Romain,+34.117,12
191,13,Sebastian,+34.476,12
191,14,Pierre,+37.032,12
191,15,Kimi,+38.123,12
191,16,Alexander,+38.656,12
191,17,Antonio,+48.915,12
191,18,George,+49.557,12
191,19,Kevin,+52.423,12
191,20,Nicholas,+53.881,12
192,1,Valtteri,LEADER,12
192,2,Lewis,+1.489,12
192,3,Max,+1.985,12
192,4,Nico,+10.573,12
192,5,Lance,+13.113,12
192,6,Daniel,+14.933,12
192,7,Lando,+18.280,12
192,8,Charles,+19.258,12
192,9,Carlos,+23.360,12
192,10,Esteban,+28.809,12
192,11,Daniil,+30.317,12
192,12,Romain,+34.143,12
192,13,Sebastian,+34.855,12
192,14,Pierre,+37.056,12
192,15,Kimi,+38.123,12
192,16,Alexander,+38.656,12
192,17,Antonio,+49.043,12
192,18,George,+49.594,12
192,19,Kevin,+52.417,12
192,20,Nicholas,+53.902,12
193,1,Valtteri,LEADER,12
193,2,Lewis,+1.489,12
193,3,Max,+1.985,12
193,4,Nico,+10.537,12
193,5,Lance,+13.113,12
193,6,Daniel,+14.927,12
193,7,Lando,+18.280,12
193,8,Charles,+19.258,12
193,9,Carlos,+23.306,12
193,10,Esteban,+28.809,12
193,11,Daniil,+30.259,12
193,12,Romain,+34.143,12
193,13,Sebastian,+34.856,12
193,14,Pierre,+37.056,12
193,15,Kimi,+38.290,12
193,16,Alexander,+38.901,12
193,17,Antonio,+49.043,12
193,18,George,+49.594,12
193,19,Kevin,+52.391,12
193,20,Nicholas,+53.959,12
194,1,Valtteri,LEADER,12
194,2,Lewis,+1.660,12
194,3,Max,+2.047,12
194,4,Nico,+10.537,12
194,5,Lance,+13.093,12
194,6,Daniel,+14.927,12
194,7,Lando,+18.280,12
194,8,Charles,+19.258,12
194,9,Carlos,+23.425,12
194,10,Esteban,+28.820,12
194,11,Daniil,+30.133,12
194,12,Romain,+34.137,12
194,13,Sebastian,+34.856,12
194,14,Pierre,+37.053,12
194,15,Kimi,+38.280,12
194,16,Alexander,+38.885,12
194,17,Antonio,+49.145,12
194,18,George,+49.844,12
194,19,Kevin,+52.391,12
194,20,Nicholas,+54.096,12
195,1,Valtteri,LEADER,12
195,2,Lewis,+1.660,12
195,3,Max,+2.047,12
195,4,Nico,+10.534,12
195,5,Lance,+13.093,12
195,6,Daniel,+14.940,12
195,7,Lando,+18.436,12
195,8,Charles,+19.467,12
195,9,Carlos,+23.425,12
195,10,Esteban,+28.875,12
195,11,Daniil,+30.133,12
195,12,Romain,+34.137,12
195,13,Sebastian,+34.770,12
195,14,Pierre,+37.053,12
195,15,Kimi,+38.280,12
195,16,Alexander,+38.885,12
195,17,Antonio,+49.145,12
195,18,George,+49.894,12
195,19,Kevin,+52.529,12
195,20,Nicholas,+54.096,12
196,1,Valtteri,LEADER,12
196,2,Lewis,+1.716,12
196,3,Max,+2.242,12
196,4,Nico,+10.534,12
196,5,Lance,+13.056,12
196,6,Daniel,+14.940,12
196,7,Lando,+18.430,12
196,8,Charles,+19.467,12
196,9,Carlos,+23.425,12
196,10,Esteban,+28.875,12
196,11,Daniil,+30.137,12
196,12,Romain,+34.080,12
196,13,Sebastian,+34.660,12
196,14,Pierre,+37.022,12
196,15,Kimi,+38.262,12
196,16,Alexander,+38.775,12
196,17,Antonio,+49.145,12
196,18,George,+49.894,12
196,19,Kevin,+52.549,12
196,20,Nicholas,+54.139,12
197,1,Valtteri,LEADER,12
197,2,Lewis,+1.716,12
197,3,Max,+2.242,12
197,4,Nico,+10.547,12
197,5,Lance,+13.056,12
197,6,Daniel,+14.926,12
197,7,Lando,+18.430,12
197,8,Charles,+19.478,12
197,9,Carlos,+23.532,12
197,10,Esteban,+28.997,12
197,11,Daniil,+30.257,12
197,12,Romain,+34.051,12
197,13,Sebastian,+34.660,12
197,14,Pierre,+37.047,12
197,15,Kimi,+38.262,12
197,16,Alexander,+38.775,12
197,17,Antonio,+49.145,12
197,18,George,+49.894,12
197,19,Kevin,+52.549,12
197,20,Nicholas,+54.167,12
198,1,Valtteri,LEADER,12
198,2,Lewis,+1.694,12
198,3,Max,+2.242,12
198,4,Nico,+10.547,12
198,5,Lance,+13.056,12
198,6,Daniel,+14.926,12
198,7,Lando,+18.512,12
198,8,Charles,+19.478,12
198,9,Carlos,+23.532,12
198,10,Esteban,+28.997,12
198,11,Daniil,+30.257,12
198,12,Romain,+34.051,12
198,13,Sebastian,+34.634,12
198,14,Pierre,+37.047,12
198,15,Kimi,+38.153,12
198,16,Alexander,+38.558,12
198,17,Antonio,+49.202,12
198,18,George,+50.023,12
198,19,Kevin,+52.549,12
198,20,Nicholas,+54.167,12
199,1,Valtteri,LEADER,12
199,2,Lewis,+1.694,12
199,3,Max,+2.151,12
199,4,Nico,+10.547,12
199,5,Lance,+13.094,12
199,6,Daniel,+14.926,12
199,7,Lando,+18.510,12
199,8,Charles,+19.341,12
199,9,Carlos,+23.573,12
199,10,Esteban,+29.123,12
199,11,Daniil,+30.257,12
199,12,Romain,+34.070,12
199,13,Sebastian,+34.634,12
199,14,Pierre,+37.060,12
199,15,Kimi,+38.234,12
199,16,Alexander,+38.558,12
199,17,Antonio,+49.214,12
199,18,George,+49.982,12
