Source,Target,Weight,Date,EndDate
buemi,perez,3,2011,2012
buemi,petrov,3,2011,2012
buemi,hamilton,1,2011,2012
buemi,sutil,3,2011,2012
buemi,barrichello,4,2011,2012
buemi,di resta,9,2011,2012
buemi,glock,6,2011,2012
buemi,d'ambrosio,3,2011,2012
buemi,trulli,4,2011,2012
buemi,maldonado,6,2011,2012
buemi,kovalainen,7,2011,2012
buemi,liuzzi,2,2011,2012
buemi,alguersuari,6,2011,2012
buemi,senna,1,2011,2012
buemi,ricciardo,1,2011,2012
buemi,de la rosa,1,2011,2012
alguersuari,kobayashi,3,2011,2012
alguersuari,rosberg,3,2011,2012
alguersuari,heidfeld,2,2011,2012
alguersuari,schumacher,1,2011,2012
alguersuari,perez,5,2011,2012
alguersuari,petrov,3,2011,2012
alguersuari,webber,1,2011,2012
alguersuari,sutil,3,2011,2012
alguersuari,barrichello,4,2011,2012
alguersuari,di resta,2,2011,2012
alguersuari,glock,3,2011,2012
alguersuari,d'ambrosio,5,2011,2012
alguersuari,trulli,6,2011,2012
alguersuari,maldonado,6,2011,2012
alguersuari,kovalainen,8,2011,2012
alguersuari,liuzzi,3,2011,2012
alguersuari,karikeyan,1,2011,2012
alguersuari,buemi,5,2011,2012
alguersuari,senna,3,2011,2012
alguersuari,ricciardo,1,2011,2012
glock,heidfeld,1,2011,2012
glock,d'ambrosio,3,2011,2012
glock,liuzzi,5,2011,2012
glock,karikeyan,1,2011,2012
webber,kobayashi,6,2011,2012
webber,rosberg,5,2011,2012
webber,massa,6,2011,2012
webber,heidfeld,1,2011,2012
webber,button,6,2011,2012
webber,schumacher,5,2011,2012
webber,perez,3,2011,2012
webber,petrov,5,2011,2012
webber,hamilton,4,2011,2012
webber,sutil,5,2011,2012
webber,barrichello,3,2011,2012
webber,di resta,2,2011,2012
webber,glock,1,2011,2012
webber,d'ambrosio,1,2011,2012
webber,trulli,2,2011,2012
webber,maldonado,2,2011,2012
webber,kovalainen,2,2011,2012
webber,buemi,2,2011,2012
webber,alguersuari,2,2011,2012
webber,ricciardo,1,2011,2012
webber,alonso,8,2011,2012
vettel,kobayashi,2,2011,2012
vettel,rosberg,4,2011,2012
vettel,massa,4,2011,2012
vettel,heidfeld,1,2011,2012
vettel,button,4,2011,2012
vettel,petrov,3,2011,2012
vettel,webber,1,2011,2012
vettel,hamilton,1,2011,2012
vettel,sutil,2,2011,2012
vettel,alonso,3,2011,2012
di resta,kobayashi,3,2011,2012
di resta,rosberg,2,2011,2012
di resta,heidfeld,2,2011,2012
di resta,perez,3,2011,2012
di resta,petrov,3,2011,2012
di resta,sutil,1,2011,2012
di resta,barrichello,1,2011,2012
di resta,glock,4,2011,2012
di resta,d'ambrosio,5,2011,2012
di resta,trulli,2,2011,2012
di resta,maldonado,4,2011,2012
di resta,kovalainen,9,2011,2012
di resta,liuzzi,2,2011,2012
di resta,karikeyan,2,2011,2012
di resta,buemi,6,2011,2012
di resta,alguersuari,6,2011,2012
di resta,senna,1,2011,2012
di resta,ricciardo,2,2011,2012
di resta,de la rosa,1,2011,2012
di resta,chandhok,1,2011,2012
button,kobayashi,2,2011,2012
button,rosberg,6,2011,2012
button,massa,8,2011,2012
button,heidfeld,2,2011,2012
button,schumacher,4,2011,2012
button,perez,1,2011,2012
button,petrov,4,2011,2012
button,webber,4,2011,2012
button,hamilton,4,2011,2012
button,vettel,1,2011,2012
button,sutil,5,2011,2012
button,barrichello,2,2011,2012
button,di resta,3,2011,2012
button,glock,1,2011,2012
button,d'ambrosio,3,2011,2012
button,trulli,3,2011,2012
button,maldonado,3,2011,2012
button,liuzzi,2,2011,2012
button,karikeyan,2,2011,2012
button,buemi,5,2011,2012
button,alguersuari,1,2011,2012
button,ricciardo,1,2011,2012
button,de la rosa,2,2011,2012
button,alonso,5,2011,2012
massa,kobayashi,6,2011,2012
massa,rosberg,10,2011,2012
massa,heidfeld,3,2011,2012
massa,button,1,2011,2012
massa,schumacher,6,2011,2012
massa,perez,4,2011,2012
massa,petrov,3,2011,2012
massa,webber,2,2011,2012
massa,hamilton,3,2011,2012
massa,vettel,1,2011,2012
massa,sutil,2,2011,2012
massa,barrichello,2,2011,2012
massa,di resta,3,2011,2012
massa,d'ambrosio,1,2011,2012
massa,trulli,1,2011,2012
massa,maldonado,7,2011,2012
massa,kovalainen,4,2011,2012
massa,buemi,2,2011,2012
massa,alguersuari,6,2011,2012
trulli,perez,1,2011,2012
trulli,glock,8,2011,2012
trulli,d'ambrosio,4,2011,2012
trulli,maldonado,1,2011,2012
trulli,kovalainen,1,2011,2012
trulli,liuzzi,5,2011,2012
trulli,senna,2,2011,2012
trulli,ricciardo,2,2011,2012
trulli,de la rosa,1,2011,2012
kobayashi,rosberg,1,2011,2012
kobayashi,massa,2,2011,2012
kobayashi,heidfeld,1,2011,2012
kobayashi,schumacher,4,2011,2012
kobayashi,perez,3,2011,2012
kobayashi,petrov,3,2011,2012
kobayashi,webber,3,2011,2012
kobayashi,sutil,4,2011,2012
kobayashi,barrichello,3,2011,2012
kobayashi,di resta,5,2011,2012
kobayashi,glock,4,2011,2012
kobayashi,d'ambrosio,3,2011,2012
kobayashi,trulli,5,2011,2012
kobayashi,maldonado,6,2011,2012
kobayashi,kovalainen,3,2011,2012
kobayashi,liuzzi,2,2011,2012
kobayashi,karikeyan,1,2011,2012
kobayashi,buemi,4,2011,2012
kobayashi,alguersuari,4,2011,2012
kobayashi,senna,2,2011,2012
kobayashi,ricciardo,2,2011,2012
sutil,kobayashi,4,2011,2012
sutil,rosberg,3,2011,2012
sutil,heidfeld,2,2011,2012
sutil,schumacher,2,2011,2012
sutil,perez,5,2011,2012
sutil,petrov,1,2011,2012
sutil,barrichello,2,2011,2012
sutil,di resta,2,2011,2012
sutil,glock,5,2011,2012
sutil,d'ambrosio,4,2011,2012
sutil,trulli,3,2011,2012
sutil,maldonado,4,2011,2012
sutil,kovalainen,4,2011,2012
sutil,liuzzi,3,2011,2012
sutil,karikeyan,3,2011,2012
sutil,buemi,1,2011,2012
sutil,alguersuari,3,2011,2012
sutil,senna,1,2011,2012
hamilton,kobayashi,5,2011,2012
hamilton,rosberg,8,2011,2012
hamilton,massa,8,2011,2012
hamilton,heidfeld,1,2011,2012
hamilton,button,7,2011,2012
hamilton,schumacher,6,2011,2012
hamilton,perez,3,2011,2012
hamilton,petrov,4,2011,2012
hamilton,webber,3,2011,2012
hamilton,vettel,1,2011,2012
hamilton,sutil,3,2011,2012
hamilton,barrichello,2,2011,2012
hamilton,di resta,3,2011,2012
hamilton,trulli,1,2011,2012
hamilton,maldonado,1,2011,2012
hamilton,kovalainen,1,2011,2012
hamilton,buemi,5,2011,2012
hamilton,alguersuari,2,2011,2012
hamilton,alonso,3,2011,2012
heidfeld,kobayashi,4,2011,2012
heidfeld,perez,2,2011,2012
heidfeld,petrov,4,2011,2012
heidfeld,hamilton,1,2011,2012
heidfeld,sutil,2,2011,2012
heidfeld,barrichello,2,2011,2012
heidfeld,di resta,1,2011,2012
heidfeld,glock,2,2011,2012
heidfeld,d'ambrosio,1,2011,2012
heidfeld,trulli,3,2011,2012
heidfeld,maldonado,3,2011,2012
heidfeld,kovalainen,4,2011,2012
heidfeld,liuzzi,1,2011,2012
heidfeld,buemi,2,2011,2012
heidfeld,alguersuari,3,2011,2012
heidfeld,ricciardo,1,2011,2012
heidfeld,chandhok,1,2011,2012
perez,kobayashi,1,2011,2012
perez,rosberg,2,2011,2012
perez,heidfeld,2,2011,2012
perez,petrov,5,2011,2012
perez,webber,1,2011,2012
perez,sutil,1,2011,2012
perez,barrichello,4,2011,2012
perez,di resta,4,2011,2012
perez,glock,4,2011,2012
perez,d'ambrosio,6,2011,2012
perez,trulli,5,2011,2012
perez,maldonado,8,2011,2012
perez,kovalainen,7,2011,2012
perez,liuzzi,6,2011,2012
perez,karikeyan,2,2011,2012
perez,buemi,3,2011,2012
perez,alguersuari,3,2011,2012
perez,senna,2,2011,2012
perez,ricciardo,4,2011,2012
rosberg,kobayashi,5,2011,2012
rosberg,massa,4,2011,2012
rosberg,heidfeld,1,2011,2012
rosberg,button,2,2011,2012
rosberg,perez,1,2011,2012
rosberg,petrov,4,2011,2012
rosberg,sutil,2,2011,2012
rosberg,barrichello,4,2011,2012
rosberg,di resta,3,2011,2012
rosberg,d'ambrosio,3,2011,2012
rosberg,trulli,2,2011,2012
rosberg,maldonado,2,2011,2012
rosberg,kovalainen,1,2011,2012
rosberg,buemi,2,2011,2012
rosberg,alguersuari,9,2011,2012
rosberg,alonso,1,2011,2012
schumacher,kobayashi,4,2011,2012
schumacher,rosberg,2,2011,2012
schumacher,massa,3,2011,2012
schumacher,heidfeld,3,2011,2012
schumacher,button,1,2011,2012
schumacher,perez,6,2011,2012
schumacher,petrov,9,2011,2012
schumacher,webber,1,2011,2012
schumacher,hamilton,2,2011,2012
schumacher,sutil,2,2011,2012
schumacher,barrichello,1,2011,2012
schumacher,di resta,5,2011,2012
schumacher,d'ambrosio,4,2011,2012
schumacher,trulli,6,2011,2012
schumacher,maldonado,4,2011,2012
schumacher,kovalainen,5,2011,2012
schumacher,liuzzi,2,2011,2012
schumacher,karikeyan,2,2011,2012
schumacher,alguersuari,7,2011,2012
schumacher,senna,3,2011,2012
schumacher,ricciardo,1,2011,2012
petrov,kobayashi,9,2011,2012
petrov,rosberg,1,2011,2012
petrov,heidfeld,1,2011,2012
petrov,button,1,2011,2012
petrov,perez,4,2011,2012
petrov,sutil,2,2011,2012
petrov,barrichello,2,2011,2012
petrov,di resta,5,2011,2012
petrov,d'ambrosio,2,2011,2012
petrov,trulli,2,2011,2012
petrov,maldonado,1,2011,2012
petrov,kovalainen,5,2011,2012
petrov,karikeyan,1,2011,2012
petrov,buemi,2,2011,2012
petrov,alguersuari,2,2011,2012
petrov,ricciardo,1,2011,2012
petrov,alonso,1,2011,2012
d'ambrosio,glock,1,2011,2012
d'ambrosio,liuzzi,5,2011,2012
d'ambrosio,karikeyan,2,2011,2012
d'ambrosio,ricciardo,2,2011,2012
kovalainen,kobayashi,1,2011,2012
kovalainen,heidfeld,1,2011,2012
kovalainen,glock,3,2011,2012
kovalainen,d'ambrosio,6,2011,2012
kovalainen,trulli,2,2011,2012
kovalainen,maldonado,1,2011,2012
kovalainen,liuzzi,1,2011,2012
kovalainen,senna,1,2011,2012
liuzzi,perez,1,2011,2012
liuzzi,glock,1,2011,2012
liuzzi,d'ambrosio,2,2011,2012
liuzzi,karikeyan,4,2011,2012
de la rosa,glock,1,2011,2012
de la rosa,d'ambrosio,1,2011,2012
de la rosa,trulli,1,2011,2012
de la rosa,buemi,1,2011,2012
karikeyan,glock,1,2011,2012
karikeyan,d'ambrosio,1,2011,2012
karikeyan,liuzzi,1,2011,2012
ricciardo,d'ambrosio,4,2011,2012
ricciardo,liuzzi,1,2011,2012
ricciardo,karikeyan,1,2011,2012
senna,kobayashi,2,2011,2012
senna,petrov,1,2011,2012
senna,sutil,1,2011,2012
senna,barrichello,1,2011,2012
senna,glock,5,2011,2012
senna,d'ambrosio,3,2011,2012
senna,trulli,1,2011,2012
senna,maldonado,2,2011,2012
senna,kovalainen,4,2011,2012
senna,liuzzi,3,2011,2012
senna,buemi,2,2011,2012
senna,ricciardo,1,2011,2012
maldonado,alonso,1,2012,2013
maldonado,di resta,2,2012,2013
maldonado,petrov,5,2012,2013
maldonado,vergne,2,2012,2013
maldonado,perez,1,2012,2013
maldonado,kovalainen,4,2012,2013
maldonado,kobayashi,1,2012,2013
maldonado,raikkonen,3,2012,2013
maldonado,senna,3,2012,2013
maldonado,ricciardo,2,2012,2013
maldonado,massa,1,2012,2013
maldonado,rosberg,1,2012,2013
maldonado,webber,1,2012,2013
maldonado,schumacher,2,2012,2013
maldonado,grosjean,3,2012,2013
maldonado,button,2,2012,2013
maldonado,hulkenberg,2,2012,2013
maldonado,pic,3,2012,2013
maldonado,glock,3,2012,2013
maldonado,de la rosa,1,2012,2013
maldonado,d'ambrosio,1,2012,2013
maldonado,karthikeyan,1,2012,2013
alonso,maldonado,5,2012,2013
alonso,di resta,2,2012,2013
alonso,petrov,2,2012,2013
alonso,vergne,3,2012,2013
alonso,perez,5,2012,2013
alonso,kovalainen,1,2012,2013
alonso,kobayashi,2,2012,2013
alonso,raikkonen,3,2012,2013
alonso,senna,2,2012,2013
alonso,ricciardo,1,2012,2013
alonso,vettel,1,2012,2013
alonso,massa,1,2012,2013
alonso,rosberg,1,2012,2013
alonso,webber,4,2012,2013
alonso,hamilton,2,2012,2013
alonso,schumacher,2,2012,2013
alonso,grosjean,1,2012,2013
alonso,button,1,2012,2013
alonso,hulkenberg,2,2012,2013
alonso,pic,1,2012,2013
alonso,glock,1,2012,2013
alonso,de la rosa,1,2012,2013
alonso,karthikeyan,2,2012,2013
di resta,maldonado,3,2012,2013
di resta,alonso,1,2012,2013
di resta,petrov,4,2012,2013
di resta,vergne,3,2012,2013
di resta,perez,3,2012,2013
di resta,kovalainen,4,2012,2013
di resta,raikkonen,3,2012,2013
di resta,senna,1,2012,2013
di resta,ricciardo,3,2012,2013
di resta,massa,1,2012,2013
di resta,rosberg,2,2012,2013
di resta,webber,1,2012,2013
di resta,schumacher,3,2012,2013
di resta,grosjean,1,2012,2013
di resta,hulkenberg,1,2012,2013
di resta,pic,1,2012,2013
di resta,glock,5,2012,2013
di resta,de la rosa,4,2012,2013
di resta,d'ambrosio,1,2012,2013
di resta,karthikeyan,2,2012,2013
petrov,maldonado,1,2012,2013
petrov,kovalainen,7,2012,2013
petrov,ricciardo,1,2012,2013
petrov,massa,1,2012,2013
petrov,rosberg,1,2012,2013
petrov,pic,8,2012,2013
petrov,glock,7,2012,2013
petrov,de la rosa,8,2012,2013
petrov,karthikeyan,4,2012,2013
vergne,maldonado,2,2012,2013
vergne,di resta,5,2012,2013
vergne,petrov,6,2012,2013
vergne,perez,2,2012,2013
vergne,kovalainen,9,2012,2013
vergne,senna,4,2012,2013
vergne,ricciardo,8,2012,2013
vergne,massa,2,2012,2013
vergne,rosberg,3,2012,2013
vergne,schumacher,1,2012,2013
vergne,pic,8,2012,2013
vergne,glock,7,2012,2013
vergne,de la rosa,5,2012,2013
vergne,karthikeyan,5,2012,2013
perez,maldonado,3,2012,2013
perez,alonso,3,2012,2013
perez,di resta,3,2012,2013
perez,petrov,2,2012,2013
perez,vergne,5,2012,2013
perez,kovalainen,2,2012,2013
perez,kobayashi,6,2012,2013
perez,raikkonen,4,2012,2013
perez,senna,3,2012,2013
perez,ricciardo,2,2012,2013
perez,massa,3,2012,2013
perez,rosberg,3,2012,2013
perez,hamilton,1,2012,2013
perez,schumacher,2,2012,2013
perez,grosjean,3,2012,2013
perez,button,1,2012,2013
perez,hulkenberg,1,2012,2013
perez,pic,5,2012,2013
perez,glock,3,2012,2013
perez,de la rosa,3,2012,2013
perez,karthikeyan,2,2012,2013
kovalainen,petrov,3,2012,2013
kovalainen,perez,1,2012,2013
kovalainen,senna,1,2012,2013
kovalainen,ricciardo,2,2012,2013
kovalainen,rosberg,2,2012,2013
kovalainen,pic,7,2012,2013
kovalainen,glock,8,2012,2013
kovalainen,de la rosa,14,2012,2013
kovalainen,karthikeyan,6,2012,2013
kobayashi,maldonado,1,2012,2013
kobayashi,alonso,1,2012,2013
kobayashi,di resta,3,2012,2013
kobayashi,petrov,2,2012,2013
kobayashi,vergne,2,2012,2013
kobayashi,perez,3,2012,2013
kobayashi,kovalainen,6,2012,2013
kobayashi,raikkonen,4,2012,2013
kobayashi,senna,3,2012,2013
kobayashi,ricciardo,5,2012,2013
kobayashi,vettel,1,2012,2013
kobayashi,massa,2,2012,2013
kobayashi,rosberg,2,2012,2013
kobayashi,webber,1,2012,2013
kobayashi,schumacher,3,2012,2013
kobayashi,grosjean,1,2012,2013
kobayashi,button,3,2012,2013
kobayashi,hulkenberg,2,2012,2013
kobayashi,pic,6,2012,2013
kobayashi,glock,4,2012,2013
kobayashi,de la rosa,8,2012,2013
kobayashi,d'ambrosio,1,2012,2013
kobayashi,karthikeyan,5,2012,2013
raikkonen,maldonado,2,2012,2013
raikkonen,alonso,1,2012,2013
raikkonen,di resta,2,2012,2013
raikkonen,petrov,2,2012,2013
raikkonen,vergne,1,2012,2013
raikkonen,perez,3,2012,2013
raikkonen,kovalainen,4,2012,2013
raikkonen,kobayashi,2,2012,2013
raikkonen,senna,1,2012,2013
raikkonen,ricciardo,3,2012,2013
raikkonen,massa,4,2012,2013
raikkonen,rosberg,3,2012,2013
raikkonen,webber,2,2012,2013
raikkonen,hamilton,2,2012,2013
raikkonen,schumacher,7,2012,2013
raikkonen,button,2,2012,2013
raikkonen,hulkenberg,3,2012,2013
raikkonen,pic,2,2012,2013
raikkonen,d'ambrosio,1,2012,2013
raikkonen,karthikeyan,1,2012,2013
senna,maldonado,1,2012,2013
senna,di resta,3,2012,2013
senna,petrov,2,2012,2013
senna,vergne,1,2012,2013
senna,perez,1,2012,2013
senna,kovalainen,6,2012,2013
senna,kobayashi,2,2012,2013
senna,raikkonen,1,2012,2013
senna,ricciardo,4,2012,2013
senna,massa,1,2012,2013
senna,rosberg,2,2012,2013
senna,schumacher,2,2012,2013
senna,grosjean,2,2012,2013
senna,button,1,2012,2013
senna,hulkenberg,2,2012,2013
senna,pic,6,2012,2013
senna,glock,4,2012,2013
senna,de la rosa,4,2012,2013
senna,karthikeyan,4,2012,2013
ricciardo,maldonado,3,2012,2013
ricciardo,di resta,4,2012,2013
ricciardo,petrov,4,2012,2013
ricciardo,vergne,6,2012,2013
ricciardo,perez,2,2012,2013
ricciardo,kovalainen,5,2012,2013
ricciardo,kobayashi,2,2012,2013
ricciardo,raikkonen,2,2012,2013
ricciardo,senna,8,2012,2013
ricciardo,massa,2,2012,2013
ricciardo,rosberg,5,2012,2013
ricciardo,schumacher,3,2012,2013
ricciardo,grosjean,1,2012,2013
ricciardo,pic,3,2012,2013
ricciardo,glock,5,2012,2013
ricciardo,de la rosa,3,2012,2013
ricciardo,karthikeyan,4,2012,2013
vettel,alonso,1,2012,2013
vettel,di resta,3,2012,2013
vettel,petrov,4,2012,2013
vettel,vergne,4,2012,2013
vettel,perez,3,2012,2013
vettel,kovalainen,5,2012,2013
vettel,kobayashi,4,2012,2013
vettel,raikkonen,3,2012,2013
vettel,senna,4,2012,2013
vettel,ricciardo,6,2012,2013
vettel,massa,3,2012,2013
vettel,rosberg,6,2012,2013
vettel,webber,4,2012,2013
vettel,hamilton,2,2012,2013
vettel,schumacher,2,2012,2013
vettel,grosjean,1,2012,2013
vettel,button,4,2012,2013
vettel,hulkenberg,1,2012,2013
vettel,pic,3,2012,2013
vettel,glock,4,2012,2013
vettel,de la rosa,3,2012,2013
vettel,karthikeyan,3,2012,2013
massa,maldonado,2,2012,2013
massa,di resta,5,2012,2013
massa,petrov,6,2012,2013
massa,vergne,4,2012,2013
massa,perez,2,2012,2013
massa,kovalainen,3,2012,2013
massa,kobayashi,2,2012,2013
massa,raikkonen,5,2012,2013
massa,senna,4,2012,2013
massa,ricciardo,5,2012,2013
massa,vettel,1,2012,2013
massa,rosberg,3,2012,2013
massa,webber,2,2012,2013
massa,hamilton,1,2012,2013
massa,schumacher,3,2012,2013
massa,button,1,2012,2013
massa,hulkenberg,1,2012,2013
massa,pic,4,2012,2013
massa,glock,4,2012,2013
massa,de la rosa,4,2012,2013
massa,karthikeyan,3,2012,2013
rosberg,maldonado,2,2012,2013
rosberg,alonso,2,2012,2013
rosberg,di resta,5,2012,2013
rosberg,petrov,4,2012,2013
rosberg,vergne,3,2012,2013
rosberg,perez,4,2012,2013
